Combination,Unique Rows,Unique Rows Excluding Columns,Score
"LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT",468,1094,1.4188034188034189
"LANGUAGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY",386,1163,1.5414507772020725
"LANGUAGE, INCOME, RACE_1, EDUCATION, ETHNICITY_1",320,1235,1.634375
"LANGUAGE, INCOME, RACE_1, EDUCATION, GENDER",351,1291,1.3304843304843306
"LANGUAGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY",390,1185,1.4692307692307693
"LANGUAGE, INCOME, RACE_1, EMPLOYMENT, ETHNICITY_1",322,1264,1.5341614906832297
"LANGUAGE, INCOME, RACE_1, EMPLOYMENT, GENDER",357,1303,1.2745098039215685
"LANGUAGE, INCOME, RACE_1, LGBT_IDENTITY, ETHNICITY_1",295,1319,1.488135593220339
"LANGUAGE, INCOME, RACE_1, LGBT_IDENTITY, GENDER",298,1364,1.3221476510067114
"LANGUAGE, INCOME, RACE_1, ETHNICITY_1, GENDER",244,1435,1.3237704918032787
"LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION",381,1257,1.31496062992126
"LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT",397,1246,1.2896725440806045
"LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY",323,1319,1.3591331269349844
"LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1",281,1417,1.2135231316725978
"LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, GENDER",233,1302,1.9570815450643777
"LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT",412,1225,1.2936893203883495
"LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY",338,1290,1.3846153846153846
"LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, ETHNICITY_1",293,1370,1.3242320819112627
"LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, GENDER",240,1289,1.9541666666666666
"LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY",343,1303,1.3265306122448979
"LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1",299,1384,1.2508361204013378
"LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, GENDER",244,1276,1.9754098360655739
"LANGUAGE, INCOME, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1",246,1438,1.3008130081300813
"LANGUAGE, INCOME, CURRENT_GENDER, LGBT_IDENTITY, GENDER",199,1341,2.0954773869346734
"LANGUAGE, INCOME, CURRENT_GENDER, ETHNICITY_1, GENDER",170,1406,2.070588235294118
"LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT",443,1056,1.5846501128668171
"LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",372,1140,1.6612903225806452
"LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, ETHNICITY_1",338,1224,1.5798816568047338
"LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, GENDER",364,1261,1.3653846153846154
"LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",383,1132,1.6344647519582245
"LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",338,1215,1.606508875739645
"LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, GENDER",380,1246,1.3473684210526315
"LANGUAGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",291,1289,1.611683848797251
"LANGUAGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, GENDER",312,1321,1.4006410256410255
"LANGUAGE, INCOME, MARITAL_STATUS, ETHNICITY_1, GENDER",266,1417,1.281954887218045
"LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",410,1102,1.6
"LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, ETHNICITY_1",361,1186,1.5844875346260388
"LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, GENDER",398,1221,1.349246231155779
"LANGUAGE, INCOME, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",319,1250,1.5924764890282133
"LANGUAGE, INCOME, EDUCATION, LGBT_IDENTITY, GENDER",327,1291,1.4281345565749235
"LANGUAGE, INCOME, EDUCATION, ETHNICITY_1, GENDER",274,1365,1.4343065693430657
"LANGUAGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",312,1270,1.564102564102564
"LANGUAGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, GENDER",333,1303,1.3663663663663663
"LANGUAGE, INCOME, EMPLOYMENT, ETHNICITY_1, GENDER",281,1382,1.3380782918149465
"LANGUAGE, INCOME, LGBT_IDENTITY, ETHNICITY_1, GENDER",237,1438,1.350210970464135
"LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION",250,1517,0.964
"LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT",262,1548,0.8015267175572519
"LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY",239,1553,0.8577405857740585
"LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1",207,1609,0.7198067632850241
"LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, GENDER",168,1514,1.4523809523809523
"LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT",253,1506,0.9960474308300395
"LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY",222,1524,1.054054054054054
"LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, ETHNICITY_1",209,1563,0.9330143540669856
"LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, GENDER",162,1487,1.6728395061728396
"LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY",225,1557,0.8933333333333333
"LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1",192,1607,0.7864583333333334
"LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, GENDER",152,1524,1.5394736842105263
"LANGUAGE, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1",175,1596,0.9257142857142857
"LANGUAGE, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, GENDER",142,1520,1.676056338028169
"LANGUAGE, RACE_1, CURRENT_GENDER, ETHNICITY_1, GENDER",129,1561,1.5271317829457365
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT",311,1370,1.247588424437299
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",274,1415,1.2518248175182483
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1",244,1478,1.1475409836065573
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, GENDER",234,1515,1.0384615384615385
"LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",276,1436,1.1666666666666667
"LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",237,1514,1.029535864978903
"LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER",247,1544,0.8663967611336032
"LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",220,1519,1.0863636363636364
"LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER",227,1554,0.8986784140969163
"LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER",196,1605,0.7806122448979592
"LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",275,1420,1.229090909090909
"LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1",243,1469,1.1893004115226338
"LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, GENDER",243,1502,1.0534979423868314
"LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",212,1486,1.2830188679245282
"LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER",209,1527,1.105263157894737
"LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, GENDER",200,1559,0.995
"LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",217,1525,1.0737327188940091
"LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER",214,1560,0.9252336448598131
"LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER",185,1602,0.8432432432432433
"LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER",163,1599,0.9754601226993865
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT",279,1489,0.96415770609319
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",235,1523,1.0
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1",213,1593,0.7746478873239436
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, GENDER",172,1502,1.4883720930232558
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",240,1553,0.8541666666666666
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",207,1626,0.6376811594202898
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, GENDER",164,1522,1.4390243902439024
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",194,1621,0.7061855670103093
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, GENDER",162,1532,1.3950617283950617
"LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1, GENDER",148,1597,1.087837837837838
"LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",247,1515,0.9838056680161943
"LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1",212,1581,0.8349056603773585
"LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, GENDER",169,1492,1.5739644970414202
"LANGUAGE, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",189,1578,0.9523809523809523
"LANGUAGE, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, GENDER",150,1483,1.8333333333333333
"LANGUAGE, CURRENT_GENDER, EDUCATION, ETHNICITY_1, GENDER",137,1554,1.489051094890511
"LANGUAGE, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",190,1627,0.6894736842105263
"LANGUAGE, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, GENDER",151,1531,1.5033112582781456
"LANGUAGE, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1, GENDER",137,1594,1.197080291970803
"LANGUAGE, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1, GENDER",126,1580,1.4126984126984128
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",305,1390,1.2065573770491804
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",255,1468,1.1372549019607843
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",267,1488,1.0112359550561798
"LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",227,1510,1.092511013215859
"LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",226,1530,1.008849557522124
"LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",196,1592,0.8469387755102041
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",232,1542,0.9310344827586207
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",222,1559,0.8963963963963963
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",190,1623,0.7105263157894737
"LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",185,1625,0.7189189189189189
"LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",245,1502,1.0448979591836736
"LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",233,1522,1.0128755364806867
"LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",200,1577,0.905
"LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",174,1588,0.9770114942528736
"LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",178,1632,0.7078651685393258
"OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS",711,959,1.1237693389592123
"OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION",692,945,1.1748554913294798
"OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT",722,942,1.1301939058171746
"OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, LGBT_IDENTITY",634,1044,1.1261829652996846
"OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, ETHNICITY_1",596,1100,1.104026845637584
"OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, GENDER",535,1013,1.3925233644859814
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION",760,729,1.3539473684210526
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT",763,726,1.3525557011795544
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY",709,811,1.3356840620592383
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, ETHNICITY_1",655,881,1.3389312977099237
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, GENDER",702,961,1.1353276353276354
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT",795,723,1.3018867924528301
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY",720,797,1.3347222222222221
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, ETHNICITY_1",669,858,1.345291479820628
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, GENDER",684,945,1.1885964912280702
"OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY",723,808,1.313969571230982
"OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT, ETHNICITY_1",666,875,1.3258258258258258
"OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT, GENDER",713,942,1.1444600280504909
"OTHER_LANGUAGE, INCOME, RACE_1, LGBT_IDENTITY, ETHNICITY_1",602,971,1.3073089700996678
"OTHER_LANGUAGE, INCOME, RACE_1, LGBT_IDENTITY, GENDER",632,1050,1.120253164556962
"OTHER_LANGUAGE, INCOME, RACE_1, ETHNICITY_1, GENDER",592,1106,1.1013513513513513
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION",737,932,1.1207598371777476
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT",746,927,1.113941018766756
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY",704,1013,1.0582386363636365
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1",639,1095,1.0375586854460095
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, GENDER",581,997,1.3098106712564543
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT",770,919,1.0896103896103897
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY",678,993,1.1283185840707965
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, ETHNICITY_1",638,1048,1.1128526645768024
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, GENDER",566,977,1.3798586572438163
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY",706,991,1.0864022662889519
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1",661,1060,1.0559757942511347
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, GENDER",601,977,1.2995008319467554
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1",577,1144,1.0641247833622183
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, LGBT_IDENTITY, GENDER",515,1052,1.370873786407767
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, ETHNICITY_1, GENDER",490,1122,1.2979591836734694
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT",804,701,1.314676616915423
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",743,806,1.2812920592193808
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, ETHNICITY_1",696,854,1.2988505747126438
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, GENDER",729,936,1.1275720164609053
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",746,783,1.306970509383378
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",705,873,1.2553191489361701
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, GENDER",740,930,1.1189189189189188
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",647,956,1.239567233384853
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, GENDER",694,1015,1.0706051873198847
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, ETHNICITY_1, GENDER",633,1101,1.037914691943128
"OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",766,770,1.2898172323759791
"OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, ETHNICITY_1",726,845,1.2575757575757576
"OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, GENDER",763,919,1.0996068152031455
"OTHER_LANGUAGE, INCOME, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",652,921,1.2837423312883436
"OTHER_LANGUAGE, INCOME, EDUCATION, LGBT_IDENTITY, GENDER",678,997,1.1224188790560472
"OTHER_LANGUAGE, INCOME, EDUCATION, ETHNICITY_1, GENDER",635,1050,1.1149606299212598
"OTHER_LANGUAGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",657,925,1.2678843226788432
"OTHER_LANGUAGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, GENDER",702,993,1.0897435897435896
"OTHER_LANGUAGE, INCOME, EMPLOYMENT, ETHNICITY_1, GENDER",657,1063,1.0578386605783867
"OTHER_LANGUAGE, INCOME, LGBT_IDENTITY, ETHNICITY_1, GENDER",576,1152,1.0520833333333333
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION",571,1263,0.8669001751313485
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT",585,1243,0.8803418803418803
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY",514,1310,0.8715953307392996
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1",477,1388,0.7756813417190775
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, GENDER",428,1257,1.1705607476635513
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT",574,1211,0.9529616724738676
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY",487,1283,0.9753593429158111
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, ETHNICITY_1",472,1342,0.8813559322033898
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, GENDER",420,1226,1.2666666666666666
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY",521,1282,0.9136276391554703
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1",487,1338,0.8624229979466119
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, GENDER",440,1233,1.1931818181818181
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1",413,1387,0.8983050847457628
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, GENDER",367,1284,1.2915531335149864
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, ETHNICITY_1, GENDER",351,1325,1.2336182336182335
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT",652,1011,1.1457055214723926
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",575,1110,1.1269565217391304
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1",546,1208,1.0073260073260073
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, GENDER",557,1262,0.8904847396768402
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",585,1106,1.1145299145299146
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",550,1186,1.04
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER",574,1241,0.9006968641114983
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",491,1257,1.0203665987780042
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER",506,1318,0.8695652173913043
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER",466,1388,0.7939914163090128
"OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",605,1090,1.1041322314049586
"OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1",567,1148,1.0758377425044092
"OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, GENDER",567,1212,0.9629629629629629
"OTHER_LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",469,1232,1.1215351812366738
"OTHER_LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER",483,1292,0.9648033126293996
"OTHER_LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, GENDER",464,1342,0.896551724137931
"OTHER_LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",494,1226,1.0769230769230769
"OTHER_LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER",513,1292,0.9083820662768031
"OTHER_LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER",483,1338,0.8695652173913043
"OTHER_LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER",407,1399,0.8820638820638821
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT",617,1233,0.8508914100486223
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",545,1300,0.8403669724770643
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1",522,1387,0.710727969348659
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, GENDER",474,1265,1.040084388185654
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",559,1298,0.8228980322003577
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",528,1377,0.7215909090909091
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, GENDER",477,1247,1.071278825995807
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",451,1418,0.753880266075388
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, GENDER",409,1297,1.1271393643031784
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1, GENDER",392,1357,1.0229591836734695
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",572,1268,0.8566433566433567
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1",532,1346,0.7744360902255639
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, GENDER",477,1232,1.1027253668763102
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",450,1386,0.8266666666666667
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, GENDER",393,1275,1.2290076335877862
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, ETHNICITY_1, GENDER",385,1337,1.0935064935064935
"OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",468,1399,0.7670940170940171
"OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, GENDER",421,1280,1.1353919239904988
"OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1, GENDER",405,1347,1.0148148148148148
"OTHER_LANGUAGE, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1, GENDER",343,1372,1.1253644314868805
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",631,1084,1.0681458003169573
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",604,1189,0.9420529801324503
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",613,1236,0.8515497553017944
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",515,1260,0.9669902912621359
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",540,1311,0.8277777777777777
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",513,1388,0.7212475633528265
"OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",526,1260,0.9467680608365019
"OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",550,1305,0.8236363636363636
"OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",527,1379,0.7191650853889943
