Combination,Unique Rows,Unique Rows Excluding Columns,Score
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, religious_upbringing",417,61,1.091127098321343
"age, sexual_attraction_F, background_SES, gender_identity_M, sex, religious_now",406,57,1.1305418719211822
"age, sexual_attraction_F, background_SES, gender_identity_M, education_level, gender_identity_F",450,19,1.1044444444444443
"age, sexual_attraction_F, background_SES, gender_identity_M, education_level, handedness",448,39,1.0647321428571428
"age, sexual_attraction_F, background_SES, gender_identity_M, education_level, religious_upbringing",491,36,0.9775967413441955
"age, sexual_attraction_F, background_SES, gender_identity_M, education_level, religious_now",479,30,1.0146137787056368
"age, sexual_attraction_F, background_SES, gender_identity_M, gender_identity_F, handedness",408,31,1.1887254901960784
"age, sexual_attraction_F, background_SES, gender_identity_M, gender_identity_F, religious_upbringing",432,25,1.1365740740740742
"age, sexual_attraction_F, background_SES, gender_identity_M, gender_identity_F, religious_now",427,24,1.1522248243559718
"age, sexual_attraction_F, background_SES, gender_identity_M, handedness, religious_upbringing",442,49,1.0565610859728507
"age, sexual_attraction_F, background_SES, gender_identity_M, handedness, religious_now",432,46,1.087962962962963
"age, sexual_attraction_F, background_SES, gender_identity_M, religious_upbringing, religious_now",439,40,1.0842824601366743
"age, sexual_attraction_F, background_SES, sex, education_level, gender_identity_F",429,50,1.0862470862470863
"age, sexual_attraction_F, background_SES, sex, education_level, handedness",418,65,1.0789473684210527
"age, sexual_attraction_F, background_SES, sex, education_level, religious_upbringing",471,60,0.9681528662420382
"age, sexual_attraction_F, background_SES, sex, education_level, religious_now",451,56,1.0199556541019956
"age, sexual_attraction_F, background_SES, sex, gender_identity_F, handedness",383,69,1.1671018276762402
"age, sexual_attraction_F, background_SES, sex, gender_identity_F, religious_upbringing",412,64,1.0970873786407767
"age, sexual_attraction_F, background_SES, sex, gender_identity_F, religious_now",396,59,1.154040404040404
"age, sexual_attraction_F, background_SES, sex, handedness, religious_upbringing",411,70,1.0851581508515815
"age, sexual_attraction_F, background_SES, sex, handedness, religious_now",389,68,1.1516709511568124
"age, sexual_attraction_F, background_SES, sex, religious_upbringing, religious_now",404,68,1.108910891089109
"age, sexual_attraction_F, background_SES, education_level, gender_identity_F, handedness",443,46,1.0609480812641083
"age, sexual_attraction_F, background_SES, education_level, gender_identity_F, religious_upbringing",486,41,0.977366255144033
"age, sexual_attraction_F, background_SES, education_level, gender_identity_F, religious_now",476,31,1.01890756302521
"age, sexual_attraction_F, background_SES, education_level, handedness, religious_upbringing",471,48,0.9936305732484076
"age, sexual_attraction_F, background_SES, education_level, handedness, religious_now",454,42,1.0440528634361232
"age, sexual_attraction_F, background_SES, education_level, religious_upbringing, religious_now",470,44,1.004255319148936
"age, sexual_attraction_F, background_SES, gender_identity_F, handedness, religious_upbringing",442,53,1.0475113122171946
"age, sexual_attraction_F, background_SES, gender_identity_F, handedness, religious_now",428,46,1.0981308411214954
"age, sexual_attraction_F, background_SES, gender_identity_F, religious_upbringing, religious_now",436,42,1.0871559633027523
"age, sexual_attraction_F, background_SES, handedness, religious_upbringing, religious_now",423,45,1.1134751773049645
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, sex, education_level",227,60,2.0088105726872247
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, sex, gender_identity_F",205,42,2.3121951219512193
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, sex, handedness",190,111,2.1315789473684212
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, sex, religious_upbringing",204,95,2.0637254901960786
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, sex, religious_now",196,99,2.127551020408163
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, education_level, gender_identity_F",272,26,1.8014705882352942
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, education_level, handedness",257,42,1.8443579766536966
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, education_level, religious_upbringing",282,42,1.6808510638297873
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, education_level, religious_now",277,47,1.6931407942238268
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, gender_identity_F, handedness",227,38,2.105726872246696
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, gender_identity_F, religious_upbringing",240,41,1.9791666666666667
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, gender_identity_F, religious_now",232,42,2.043103448275862
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, handedness, religious_upbringing",230,72,1.9304347826086956
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, handedness, religious_now",225,73,1.968888888888889
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_M, religious_upbringing, religious_now",232,59,1.9698275862068966
"age, sexual_attraction_F, sexual_attraction_M, sex, education_level, gender_identity_F",233,67,1.9270386266094421
"age, sexual_attraction_F, sexual_attraction_M, sex, education_level, handedness",199,102,2.080402010050251
"age, sexual_attraction_F, sexual_attraction_M, sex, education_level, religious_upbringing",224,89,1.90625
"age, sexual_attraction_F, sexual_attraction_M, sex, education_level, religious_now",229,102,1.8078602620087336
"age, sexual_attraction_F, sexual_attraction_M, sex, gender_identity_F, handedness",191,107,2.141361256544503
"age, sexual_attraction_F, sexual_attraction_M, sex, gender_identity_F, religious_upbringing",193,83,2.243523316062176
"age, sexual_attraction_F, sexual_attraction_M, sex, gender_identity_F, religious_now",193,92,2.1968911917098444
"age, sexual_attraction_F, sexual_attraction_M, sex, handedness, religious_upbringing",176,123,2.2329545454545454
"age, sexual_attraction_F, sexual_attraction_M, sex, handedness, religious_now",176,131,2.1875
"age, sexual_attraction_F, sexual_attraction_M, sex, religious_upbringing, religious_now",177,108,2.305084745762712
"age, sexual_attraction_F, sexual_attraction_M, education_level, gender_identity_F, handedness",259,56,1.776061776061776
"age, sexual_attraction_F, sexual_attraction_M, education_level, gender_identity_F, religious_upbringing",277,42,1.711191335740072
"age, sexual_attraction_F, sexual_attraction_M, education_level, gender_identity_F, religious_now",291,52,1.5945017182130585
"age, sexual_attraction_F, sexual_attraction_M, education_level, handedness, religious_upbringing",244,70,1.8278688524590163
"age, sexual_attraction_F, sexual_attraction_M, education_level, handedness, religious_now",239,80,1.8242677824267783
"age, sexual_attraction_F, sexual_attraction_M, education_level, religious_upbringing, religious_now",250,64,1.808
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_F, handedness, religious_upbringing",227,73,1.9515418502202644
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_F, handedness, religious_now",223,73,1.9865470852017937
"age, sexual_attraction_F, sexual_attraction_M, gender_identity_F, religious_upbringing, religious_now",229,68,1.9563318777292575
"age, sexual_attraction_F, sexual_attraction_M, handedness, religious_upbringing, religious_now",198,87,2.1666666666666665
"age, sexual_attraction_F, gender_identity_M, sex, education_level, gender_identity_F",257,68,1.7431906614785992
"age, sexual_attraction_F, gender_identity_M, sex, education_level, handedness",236,118,1.6864406779661016
"age, sexual_attraction_F, gender_identity_M, sex, education_level, religious_upbringing",264,102,1.5681818181818181
"age, sexual_attraction_F, gender_identity_M, sex, education_level, religious_now",249,123,1.5783132530120483
"age, sexual_attraction_F, gender_identity_M, sex, gender_identity_F, handedness",200,106,2.05
"age, sexual_attraction_F, gender_identity_M, sex, gender_identity_F, religious_upbringing",222,92,1.90990990990991
"age, sexual_attraction_F, gender_identity_M, sex, gender_identity_F, religious_now",207,102,2.0
"age, sexual_attraction_F, gender_identity_M, sex, handedness, religious_upbringing",203,145,1.8275862068965518
"age, sexual_attraction_F, gender_identity_M, sex, handedness, religious_now",191,167,1.8272251308900525
"age, sexual_attraction_F, gender_identity_M, sex, religious_upbringing, religious_now",204,134,1.8725490196078431
"age, sexual_attraction_F, gender_identity_M, education_level, gender_identity_F, handedness",284,70,1.5704225352112675
"age, sexual_attraction_F, gender_identity_M, education_level, gender_identity_F, religious_upbringing",308,57,1.4902597402597402
"age, sexual_attraction_F, gender_identity_M, education_level, gender_identity_F, religious_now",302,77,1.4536423841059603
"age, sexual_attraction_F, gender_identity_M, education_level, handedness, religious_upbringing",295,84,1.464406779661017
"age, sexual_attraction_F, gender_identity_M, education_level, handedness, religious_now",286,101,1.451048951048951
"age, sexual_attraction_F, gender_identity_M, education_level, religious_upbringing, religious_now",295,78,1.4847457627118643
"age, sexual_attraction_F, gender_identity_M, gender_identity_F, handedness, religious_upbringing",251,91,1.6932270916334662
"age, sexual_attraction_F, gender_identity_M, gender_identity_F, handedness, religious_now",235,101,1.7659574468085106
"age, sexual_attraction_F, gender_identity_M, gender_identity_F, religious_upbringing, religious_now",253,88,1.691699604743083
"age, sexual_attraction_F, gender_identity_M, handedness, religious_upbringing, religious_now",235,108,1.7361702127659575
"age, sexual_attraction_F, sex, education_level, gender_identity_F, handedness",237,121,1.6666666666666667
"age, sexual_attraction_F, sex, education_level, gender_identity_F, religious_upbringing",262,98,1.5954198473282444
"age, sexual_attraction_F, sex, education_level, gender_identity_F, religious_now",267,122,1.4756554307116105
"age, sexual_attraction_F, sex, education_level, handedness, religious_upbringing",229,126,1.703056768558952
"age, sexual_attraction_F, sex, education_level, handedness, religious_now",221,147,1.669683257918552
"age, sexual_attraction_F, sex, education_level, religious_upbringing, religious_now",240,121,1.6458333333333333
"age, sexual_attraction_F, sex, gender_identity_F, handedness, religious_upbringing",204,138,1.8529411764705883
"age, sexual_attraction_F, sex, gender_identity_F, handedness, religious_now",192,147,1.921875
"age, sexual_attraction_F, sex, gender_identity_F, religious_upbringing, religious_now",206,131,1.8689320388349515
"age, sexual_attraction_F, sex, handedness, religious_upbringing, religious_now",174,149,2.1091954022988504
"age, sexual_attraction_F, education_level, gender_identity_F, handedness, religious_upbringing",296,87,1.4493243243243243
"age, sexual_attraction_F, education_level, gender_identity_F, handedness, religious_now",289,102,1.4325259515570934
"age, sexual_attraction_F, education_level, gender_identity_F, religious_upbringing, religious_now",306,82,1.4183006535947713
"age, sexual_attraction_F, education_level, handedness, religious_upbringing, religious_now",248,99,1.6814516129032258
